word,tf-idf,book
Pavlovna,5.363111469043511e-05,war_peace.txt
kissed,0.0001387413619165604,war_peace.txt
bald,2.0986088357126783e-05,war_peace.txt
shining,2.798145114283571e-05,war_peace.txt
seated,3.3810920130926486e-05,war_peace.txt
sofa,8.511024722612528e-05,war_peace.txt
First,2.6815557345217555e-05,war_peace.txt
dear,0.0004022333601782633,war_peace.txt
mind,0.0002529989540831396,war_peace.txt
tone,0.0001713863882498687,war_peace.txt
beneath,1.8654300761890475e-05,war_peace.txt
polite,1.9820194559508627e-05,war_peace.txt
affected,2.0986088357126783e-05,war_peace.txt
sympathy,3.9640389119017254e-05,war_peace.txt
ence,3.264502633330833e-05,war_peace.txt
irony,2.4483769749981247e-05,war_peace.txt
Can,5.829468988090773e-05,war_peace.txt
staying,3.1479132535690174e-05,war_peace.txt
fete,1.28248317737997e-05,war_peace.txt
ambassador,1.515661936903601e-05,war_peace.txt
Today,1.28248317737997e-05,war_peace.txt
today,8.627614102374344e-05,war_peace.txt
confess,1.6322513166654167e-05,war_peace.txt
becoming,3.3810920130926486e-05,war_peace.txt
wished,0.00021918803395221307,war_peace.txt
wound,5.363111469043511e-05,war_peace.txt
clock,8.627614102374344e-05,war_peace.txt
force,0.00015856155647606902,war_peace.txt
habit,4.1972176714253566e-05,war_peace.txt
believed,4.080628291663541e-05,war_peace.txt
Well,0.00044653732448775323,war_peace.txt
cided,1.8654300761890475e-05,war_peace.txt
dispatch,1.6322513166654167e-05,war_peace.txt
Buonaparte,3.1479132535690174e-05,war_peace.txt
ready,0.0002366764409164854,war_peace.txt
burn,3.3810920130926486e-05,war_peace.txt
ours,2.9147344940453866e-05,war_peace.txt
repeating,4.1972176714253566e-05,war_peace.txt
contrary,0.00012941421153561517,war_peace.txt
forty,4.663575190472618e-05,war_peace.txt
To,0.0002728191486426482,war_peace.txt
vo,1.515661936903601e-05,war_peace.txt
sometimes,0.00010842812317848838,war_peace.txt
those,0.000724020048320874,war_peace.txt
smile,0.0004838459260115342,war_peace.txt
suit,1.28248317737997e-05,war_peace.txt
features,2.331787595236309e-05,war_peace.txt
ways,5.12993270951988e-05,war_peace.txt
played,5.246522089281696e-05,war_peace.txt
round,0.0004990025453805701,war_peace.txt
lips,0.00013291189292846962,war_peace.txt
expressed,0.00012475063634514254,war_peace.txt
spoiled,1.6322513166654167e-05,war_peace.txt
continual,1.28248317737997e-05,war_peace.txt
consciousness,5.363111469043511e-05,war_peace.txt
charming,5.12993270951988e-05,war_peace.txt
neither,9.327150380945236e-05,war_peace.txt
necessary,0.0001492344060951238,war_peace.txt
correct,2.331787595236309e-05,war_peace.txt
midst,4.080628291663541e-05,war_peace.txt
political,3.497681392854464e-05,war_peace.txt
matters,7.928077823803451e-05,war_peace.txt
burst,5.829468988090773e-05,war_peace.txt
Oh,0.0003486022454878282,war_peace.txt
speak,0.000256496635475994,war_peace.txt
Austria,3.61427077261628e-05,war_peace.txt
Perhaps,4.313807051187172e-05,war_peace.txt
WAR,0.0004022333601782633,war_peace.txt
AND,0.0004022333601782633,war_peace.txt
PEACE,0.000399901572583027,war_peace.txt
save,4.313807051187172e-05,war_peace.txt
Our,5.12993270951988e-05,war_peace.txt
gracious,2.4483769749981247e-05,war_peace.txt
sovereign,5.363111469043511e-05,war_peace.txt
true,0.0001387413619165604,war_peace.txt
ful,5.829468988090773e-05,war_peace.txt
role,2.56496635475994e-05,war_peace.txt
earth,7.111952165470743e-05,war_peace.txt
noble,2.798145114283571e-05,war_peace.txt
fulfill,1.9820194559508627e-05,war_peace.txt
crush,1.748840696427232e-05,war_peace.txt
person,7.928077823803451e-05,war_peace.txt
Whom,1.3990725571417855e-05,war_peace.txt
ask,0.00023784233471410356,war_peace.txt
refused,3.264502633330833e-05,war_peace.txt
secret,4.546985810710803e-05,war_peace.txt
actions,7.811488444041636e-05,war_peace.txt
answer,0.00015856155647606902,war_peace.txt
understood,0.0002051973083807952,war_peace.txt
self,0.0003404409889045011,war_peace.txt
noth,3.497681392854464e-05,war_peace.txt
desires,1.8654300761890475e-05,war_peace.txt
mankind,2.331787595236309e-05,war_peace.txt
promised,5.946058367852589e-05,war_peace.txt
perform,1.748840696427232e-05,war_peace.txt
Prussia,3.730860152378095e-05,war_peace.txt
declared,2.331787595236309e-05,war_peace.txt
says,0.00013990725571417855,war_peace.txt
famous,2.56496635475994e-05,war_peace.txt
Prussian,1.515661936903601e-05,war_peace.txt
trap,2.9147344940453866e-05,war_peace.txt
lofty,2.9147344940453866e-05,war_peace.txt
adored,1.6322513166654167e-05,war_peace.txt
monarch,1.8654300761890475e-05,war_peace.txt
suddenly,0.0003882426346068455,war_peace.txt
paused,8.511024722612528e-05,war_peace.txt
smiling,0.00014806851229750564,war_peace.txt
instead,7.69489906427982e-05,war_peace.txt
consent,2.0986088357126783e-05,war_peace.txt
Will,4.080628291663541e-05,war_peace.txt
give,0.00030196649358310205,war_peace.txt
cup,1.8654300761890475e-05,war_peace.txt
tea,8.394435342850713e-05,war_peace.txt
moment,0.00045819626246393477,war_peace.txt
X,2.215198215474494e-05,war_peace.txt
added,0.00023784233471410356,war_peace.txt
expecting,6.645594646423481e-05,war_peace.txt
le,5.596290228567142e-05,war_peace.txt
connected,2.798145114283571e-05,war_peace.txt
best,0.00014806851229750564,war_peace.txt
families,1.1658937976181545e-05,war_peace.txt
ones,6.295826507138035e-05,war_peace.txt
profound,2.56496635475994e-05,war_peace.txt
Had,3.730860152378095e-05,war_peace.txt
delighted,3.264502633330833e-05,war_peace.txt
occurred,7.111952165470743e-05,war_peace.txt
question,0.00023201286572601277,war_peace.txt
Vienna,5.479700848805327e-05,war_peace.txt
creature,1.3990725571417855e-05,war_peace.txt
obtain,2.4483769749981247e-05,war_peace.txt
trying,0.00017604996344034135,war_peace.txt
Fedorovna,1.28248317737997e-05,war_peace.txt
closed,0.00011425759216657916,war_peace.txt
anyone,0.0001900406890117592,war_peace.txt
desired,3.497681392854464e-05,war_peace.txt
pleased,0.00010493044178563391,war_peace.txt
sister,0.000113091698368961,war_peace.txt
dry,3.84744953213991e-05,war_peace.txt
As,0.0002774827238331208,war_peace.txt
named,1.1658937976181545e-05,war_peace.txt
assumed,5.712879608328958e-05,war_peace.txt
pro,4.896753949996249e-05,war_peace.txt
sincere,2.215198215474494e-05,war_peace.txt
respect,5.12993270951988e-05,war_peace.txt
min,1.3990725571417855e-05,war_peace.txt
sadness,1.515661936903601e-05,war_peace.txt
mentioned,4.896753949996249e-05,war_peace.txt
Majesty,7.578309684518004e-05,war_peace.txt
show,0.00012708242394037886,war_peace.txt
d,0.00013291189292846962,war_peace.txt
silent,0.00018304532622605028,war_peace.txt
ent,2.56496635475994e-05,war_peace.txt
tact,1.6322513166654167e-05,war_peace.txt
habitual,2.0986088357126783e-05,war_peace.txt
Pdv,1.3990725571417855e-05,war_peace.txt
sole,2.331787595236309e-05,war_peace.txt
everyone,0.00020636320217841335,war_peace.txt
ingly,1.6322513166654167e-05,war_peace.txt
bowed,6.762184026185297e-05,war_peace.txt
gratitude,1.3990725571417855e-05,war_peace.txt
often,0.0001492344060951238,war_peace.txt
continued,0.00022151982154744936,war_peace.txt
short,0.00013524368052370594,war_peace.txt
pause,4.080628291663541e-05,war_peace.txt
drawing,0.00022501750294030384,war_peace.txt
nearer,8.044667203565267e-05,war_peace.txt
smil,2.0986088357126783e-05,war_peace.txt
ended,2.798145114283571e-05,war_peace.txt
intimate,3.84744953213991e-05,war_peace.txt
joys,1.515661936903601e-05,war_peace.txt
fate,7.46172030475619e-05,war_peace.txt
given,0.0002075290959760315,war_peace.txt
splendid,7.578309684518004e-05,war_peace.txt
admitting,1.6322513166654167e-05,war_peace.txt
raising,4.780164570234434e-05,war_peace.txt
eyebrows,3.264502633330833e-05,war_peace.txt
Two,6.762184026185297e-05,war_peace.txt
really,0.00020286552078555893,war_peace.txt
less,0.00019703605179746813,war_peace.txt
smiled,0.00017371817584510503,war_peace.txt
ecstatic,1.28248317737997e-05,war_peace.txt
lack,2.4483769749981247e-05,war_peace.txt
joke,3.497681392854464e-05,war_peace.txt
mean,8.97738224165979e-05,war_peace.txt
serious,7.928077823803451e-05,war_peace.txt
dissatisfied,3.1479132535690174e-05,war_peace.txt
ourselves,4.896753949996249e-05,war_peace.txt
pitied,1.515661936903601e-05,war_peace.txt
answered,0.00016788870685701426,war_peace.txt
significantly,1.28248317737997e-05,war_peace.txt
awaiting,4.780164570234434e-05,war_peace.txt
reply,0.00016788870685701426,war_peace.txt
frowned,5.013343329758065e-05,war_peace.txt
quiet,9.443739760707052e-05,war_peace.txt
active,2.215198215474494e-05,war_peace.txt
dif,2.215198215474494e-05,war_peace.txt
animated,6.179237127376219e-05,war_peace.txt
usual,0.0001387413619165604,war_peace.txt
wrinkles,1.6322513166654167e-05,war_peace.txt
clearly,9.910097279754315e-05,war_peace.txt
revealed,2.215198215474494e-05,war_peace.txt
unexpectedly,4.780164570234434e-05,war_peace.txt
coarse,2.0986088357126783e-05,war_peace.txt
unpleasant,4.430396430948988e-05,war_peace.txt
why,0.00032062079434499254,war_peace.txt
reproach,4.1972176714253566e-05,war_peace.txt
cross,7.345130924994374e-05,war_peace.txt
bear,6.529005266661667e-05,war_peace.txt
explain,6.645594646423481e-05,war_peace.txt
helped,3.9640389119017254e-05,war_peace.txt
cruel,3.3810920130926486e-05,war_peace.txt
gesture,5.596290228567142e-05,war_peace.txt
Have,6.41241588689985e-05,war_peace.txt
maids,3.1479132535690174e-05,war_peace.txt
weakness,3.1479132535690174e-05,war_peace.txt
yet,0.00036492475865448237,war_peace.txt
unhappy,2.4483769749981247e-05,war_peace.txt
yours,2.9147344940453866e-05,war_peace.txt
memory,4.313807051187172e-05,war_peace.txt
world,0.00019353837040461368,war_peace.txt
indicated,2.9147344940453866e-05,war_peace.txt
considering,3.9640389119017254e-05,war_peace.txt
information,1.6322513166654167e-05,war_peace.txt
evidently,0.00032761615713070144,war_peace.txt
unable,0.00010143276039277946,war_peace.txt
sad,9.910097279754315e-05,war_peace.txt
thoughts,0.0001317459991308515,war_peace.txt
Is,0.00011775527355943362,war_peace.txt
rich,5.596290228567142e-05,war_peace.txt
lives,3.3810920130926486e-05,war_peace.txt
country,0.00012008706115466991,war_peace.txt
retire,2.331787595236309e-05,war_peace.txt
late,0.00012241884874990625,war_peace.txt
clever,5.246522089281696e-05,war_peace.txt
lately,1.515661936903601e-05,war_peace.txt
aide,5.246522089281696e-05,war_peace.txt
Listen,1.28248317737997e-05,war_peace.txt
sud,5.013343329758065e-05,war_peace.txt
denly,5.712879608328958e-05,war_peace.txt
taking,0.0002156903525593586,war_peace.txt
reason,0.00013990725571417855,war_peace.txt
downwards,1.1658937976181545e-05,war_peace.txt
mine,2.798145114283571e-05,war_peace.txt
easy,5.479700848805327e-05,war_peace.txt
grace,1.1658937976181545e-05,war_peace.txt
peculiar,3.1479132535690174e-05,war_peace.txt
raised,0.00012358474254752438,war_peace.txt
fro,1.1658937976181545e-05,war_peace.txt
armchair,3.61427077261628e-05,war_peace.txt
direction,6.878773405947112e-05,war_peace.txt
arranged,5.12993270951988e-05,war_peace.txt
behalf,1.3990725571417855e-05,war_peace.txt
start,3.730860152378095e-05,war_peace.txt
room,0.0009058994807493062,war_peace.txt
filling,1.3990725571417855e-05,war_peace.txt
highest,5.596290228567142e-05,war_peace.txt
alike,2.215198215474494e-05,war_peace.txt
belonged,3.1479132535690174e-05,war_peace.txt
dress,0.00012241884874990625,war_peace.txt
youthful,1.6322513166654167e-05,war_peace.txt
during,0.00018304532622605028,war_peace.txt
previous,4.1972176714253566e-05,war_peace.txt
winter,3.84744953213991e-05,war_peace.txt
large,0.0002005337331903226,war_peace.txt
aunt,4.1972176714253566e-05,war_peace.txt
lady,0.00010609633558325207,war_peace.txt
ribbon,1.515661936903601e-05,war_peace.txt
cap,0.00011775527355943362,war_peace.txt
guests,8.277845963088899e-05,war_peace.txt
turning,0.00019936783939270445,war_peace.txt
visitor,5.013343329758065e-05,war_peace.txt
Each,2.215198215474494e-05,war_peace.txt
performed,2.331787595236309e-05,war_peace.txt
greeting,1.8654300761890475e-05,war_peace.txt
observed,2.331787595236309e-05,war_peace.txt
sol,4.1972176714253566e-05,war_peace.txt
interest,6.995362785708928e-05,war_peace.txt
approval,2.215198215474494e-05,war_peace.txt
thank,5.479700848805327e-05,war_peace.txt
politeness,1.748840696427232e-05,war_peace.txt
sense,8.860792861897975e-05,war_peace.txt
per,6.41241588689985e-05,war_peace.txt
formed,9.560329140468868e-05,war_peace.txt
duty,0.00010376454798801575,war_peace.txt
gold,5.12993270951988e-05,war_peace.txt
pretty,7.811488444041636e-05,war_peace.txt
upper,1.9820194559508627e-05,war_peace.txt
lip,2.798145114283571e-05,war_peace.txt
delicate,3.497681392854464e-05,war_peace.txt
teeth,5.246522089281696e-05,war_peace.txt
lifted,7.345130924994374e-05,war_peace.txt
especially,0.0001364095743213241,war_peace.txt
occasionally,2.215198215474494e-05,war_peace.txt
lower,4.896753949996249e-05,war_peace.txt
case,0.0001154234859641973,war_peace.txt
seemed,0.0006727207212256752,war_peace.txt
beauty,6.529005266661667e-05,war_peace.txt
Everyone,3.031323873807202e-05,war_peace.txt
brightened,1.748840696427232e-05,war_peace.txt
full,0.00018187943242843212,war_peace.txt
carry,6.878773405947112e-05,war_peace.txt
burden,1.6322513166654167e-05,war_peace.txt
lightly,3.3810920130926486e-05,war_peace.txt
dull,5.596290228567142e-05,war_peace.txt
company,0.0001002668665951613,war_peace.txt
talking,0.0002075290959760315,war_peace.txt
talked,0.00011075991077372468,war_peace.txt
bright,8.394435342850713e-05,war_peace.txt
constant,1.9820194559508627e-05,war_peace.txt
gleam,1.1658937976181545e-05,war_peace.txt
specially,1.8654300761890475e-05,war_peace.txt
amiable,1.6322513166654167e-05,war_peace.txt
mood,4.896753949996249e-05,war_peace.txt
table,0.00026116021066646667,war_peace.txt
quick,5.479700848805327e-05,war_peace.txt
swaying,2.6815557345217555e-05,war_peace.txt
steps,0.00016089334407130533,war_peace.txt
gaily,4.313807051187172e-05,war_peace.txt
spreading,1.9820194559508627e-05,war_peace.txt
sat,0.000399901572583027,war_peace.txt
silver,3.031323873807202e-05,war_peace.txt
samovar,2.4483769749981247e-05,war_peace.txt
doing,0.00015273208748797825,war_peace.txt
pleasure,0.00013058010533323333,war_peace.txt
addressing,6.529005266661667e-05,war_peace.txt
Mind,1.28248317737997e-05,war_peace.txt
hostess,2.0986088357126783e-05,war_peace.txt
quite,0.00042671712992824456,war_peace.txt
arms,0.0002051973083807952,war_peace.txt
gray,9.676918520230684e-05,war_peace.txt
broad,6.295826507138035e-05,war_peace.txt
below,4.663575190472618e-05,war_peace.txt
voice,0.0004943389701900975,war_peace.txt
Tell,4.663575190472618e-05,war_peace.txt
wretched,1.9820194559508627e-05,war_peace.txt
waiting,0.00013990725571417855,war_peace.txt
delightful,1.748840696427232e-05,war_peace.txt
prin,4.080628291663541e-05,war_peace.txt
stout,5.479700848805327e-05,war_peace.txt
heavily,2.9147344940453866e-05,war_peace.txt
built,2.798145114283571e-05,war_peace.txt
close,0.00012358474254752438,war_peace.txt
hair,0.00018421122002366844,war_peace.txt
colored,1.1658937976181545e-05,war_peace.txt
brown,1.28248317737997e-05,war_peace.txt
civil,1.6322513166654167e-05,war_peace.txt
educated,1.1658937976181545e-05,war_peace.txt
spite,8.97738224165979e-05,war_peace.txt
anxiety,2.6815557345217555e-05,war_peace.txt
fear,0.00012941421153561517,war_peace.txt
Though,0.00010609633558325207,war_peace.txt
cer,2.215198215474494e-05,war_peace.txt
rather,0.0001002668665951613,war_peace.txt
reference,1.1658937976181545e-05,war_peace.txt
shy,1.9820194559508627e-05,war_peace.txt
distinguished,3.1479132535690174e-05,war_peace.txt
Monsieur,4.313807051187172e-05,war_peace.txt
alarmed,1.28248317737997e-05,war_peace.txt
glance,8.161256583327083e-05,war_peace.txt
murmured,1.28248317737997e-05,war_peace.txt
search,2.331787595236309e-05,war_peace.txt
On,0.0003427727764997374,war_peace.txt
acquaintance,3.61427077261628e-05,war_peace.txt
wait,8.860792861897975e-05,war_peace.txt
dismay,1.6322513166654167e-05,war_peace.txt
interesting,3.031323873807202e-05,war_peace.txt
Yes,0.00048034824461867966,war_peace.txt
peace,0.00012358474254752438,war_peace.txt
hardly,8.627614102374344e-05,war_peace.txt
rejoined,1.28248317737997e-05,war_peace.txt
attend,1.8654300761890475e-05,war_peace.txt
duties,3.1479132535690174e-05,war_peace.txt
act,7.578309684518004e-05,war_peace.txt
finished,8.860792861897975e-05,war_peace.txt
bent,7.345130924994374e-05,war_peace.txt
explaining,2.0986088357126783e-05,war_peace.txt
reasons,3.84744953213991e-05,war_peace.txt
thinking,0.00012475063634514254,war_peace.txt
got,0.00023551054711886725,war_peace.txt
rid,3.1479132535690174e-05,war_peace.txt
behave,1.515661936903601e-05,war_peace.txt
resumed,1.515661936903601e-05,war_peace.txt
listen,9.327150380945236e-05,war_peace.txt
watch,4.780164570234434e-05,war_peace.txt
happen,8.97738224165979e-05,war_peace.txt
flag,1.1658937976181545e-05,war_peace.txt
fore,8.627614102374344e-05,war_peace.txt
stopped,0.00022385160914268568,war_peace.txt
noise,3.84744953213991e-05,war_peace.txt
machine,1.28248317737997e-05,war_peace.txt
proper,2.6815557345217555e-05,war_peace.txt
approaching,5.479700848805327e-05,war_peace.txt
group,7.928077823803451e-05,war_peace.txt
slight,3.264502633330833e-05,war_peace.txt
regular,3.61427077261628e-05,war_peace.txt
amid,5.712879608328958e-05,war_peace.txt
evident,9.443739760707052e-05,war_peace.txt
anxious,4.313807051187172e-05,war_peace.txt
approached,6.878773405947112e-05,war_peace.txt
whose,0.0001259165301427607,war_peace.txt
center,5.013343329758065e-05,war_peace.txt
attended,1.8654300761890475e-05,war_peace.txt
intellectual,2.215198215474494e-05,war_peace.txt
lights,1.515661936903601e-05,war_peace.txt
gathered,4.546985810710803e-05,war_peace.txt
afraid,0.00016672281305939613,war_peace.txt
See,2.9147344940453866e-05,war_peace.txt
confident,3.264502633330833e-05,war_peace.txt
faces,0.0001853771138212866,war_peace.txt
Here,8.860792861897975e-05,war_peace.txt
conversa,1.8654300761890475e-05,war_peace.txt
stood,0.00036842244004733687,war_peace.txt
opportunity,2.798145114283571e-05,war_peace.txt
express,6.762184026185297e-05,war_peace.txt
fond,6.062647747614404e-05,war_peace.txt
sides,0.0001713863882498687,war_peace.txt
beside,0.00018304532622605028,war_peace.txt
thin,0.00011892116735705178,war_peace.txt
brilliant,8.044667203565267e-05,war_peace.txt
pany,1.515661936903601e-05,war_peace.txt
settled,6.995362785708928e-05,war_peace.txt
groups,2.6815557345217555e-05,war_peace.txt
chiefly,4.313807051187172e-05,war_peace.txt
rosy,3.3810920130926486e-05,war_peace.txt
plump,3.61427077261628e-05,war_peace.txt
vicomte,3.730860152378095e-05,war_peace.txt
nice,4.780164570234434e-05,war_peace.txt
soft,4.663575190472618e-05,war_peace.txt
manners,1.28248317737997e-05,war_peace.txt
obviously,1.8654300761890475e-05,war_peace.txt
serving,3.031323873807202e-05,war_peace.txt
treat,3.730860152378095e-05,war_peace.txt
choice,2.0986088357126783e-05,war_peace.txt
piece,2.798145114283571e-05,war_peace.txt
murder,1.28248317737997e-05,war_peace.txt
particular,4.780164570234434e-05,war_peace.txt
hatred,2.0986088357126783e-05,war_peace.txt
Ah,0.0002005337331903226,war_peace.txt
yes,0.00017255228204748687,war_peace.txt
pleasant,9.093971621421606e-05,war_peace.txt
Louis,2.4483769749981247e-05,war_peace.txt
sound,0.00018654300761890473,war_peace.txt
sentence,1.28248317737997e-05,war_peace.txt
tale,1.515661936903601e-05,war_peace.txt
due,6.062647747614404e-05,war_peace.txt
personally,3.031323873807202e-05,war_peace.txt
whispered,8.277845963088899e-05,war_peace.txt
wonderful,2.215198215474494e-05,war_peace.txt
hot,5.479700848805327e-05,war_peace.txt
dish,1.28248317737997e-05,war_peace.txt
begin,8.277845963088899e-05,war_peace.txt
subtle,1.9820194559508627e-05,war_peace.txt
sitting,0.0002343446533212491,war_peace.txt
tered,4.896753949996249e-05,war_peace.txt
perfectly,2.798145114283571e-05,war_peace.txt
rustle,1.748840696427232e-05,war_peace.txt
sparkling,1.515661936903601e-05,war_peace.txt
figure,7.928077823803451e-05,war_peace.txt
bosom,1.8654300761890475e-05,war_peace.txt
fashion,1.9820194559508627e-05,war_peace.txt
exposed,1.515661936903601e-05,war_peace.txt
ballroom,3.9640389119017254e-05,war_peace.txt
toward,0.0002926393432021568,war_peace.txt
lovely,2.331787595236309e-05,war_peace.txt
trace,1.1658937976181545e-05,war_peace.txt
able,0.00017255228204748687,war_peace.txt
dropped,4.1972176714253566e-05,war_peace.txt
seat,4.896753949996249e-05,war_peace.txt
opposite,5.946058367852589e-05,war_peace.txt
Madame,3.730860152378095e-05,war_peace.txt
audience,1.6322513166654167e-05,war_peace.txt
smilingly,2.215198215474494e-05,war_peace.txt
waited,3.730860152378095e-05,war_peace.txt
glancing,7.111952165470743e-05,war_peace.txt
shape,1.1658937976181545e-05,war_peace.txt
From,0.00018187943242843212,war_peace.txt
folds,1.28248317737997e-05,war_peace.txt
produced,4.080628291663541e-05,war_peace.txt
glanced,0.0001772158572379595,war_peace.txt
radiant,2.331787595236309e-05,war_peace.txt
Wait,3.730860152378095e-05,war_peace.txt
merrily,2.215198215474494e-05,war_peace.txt
asking,0.00010726222938087022,war_peace.txt
joined,5.712879608328958e-05,war_peace.txt
chair,7.811488444041636e-05,war_peace.txt
hers,3.031323873807202e-05,war_peace.txt
extraordinary,3.1479132535690174e-05,war_peace.txt
fact,0.00017838175103557764,war_peace.txt
joyous,2.215198215474494e-05,war_peace.txt
satisfied,4.430396430948988e-05,war_peace.txt
ani,1.748840696427232e-05,war_peace.txt
body,0.00013757546811894223,war_peace.txt
nose,5.829468988090773e-05,war_peace.txt
puckered,1.748840696427232e-05,war_peace.txt
legs,0.00011892116735705178,war_peace.txt
fell,0.00014340493710703303,war_peace.txt
unnatural,3.497681392854464e-05,war_peace.txt
positions,2.0986088357126783e-05,war_peace.txt
hastily,5.829468988090773e-05,war_peace.txt
ished,1.8654300761890475e-05,war_peace.txt
shrugging,1.28248317737997e-05,war_peace.txt
Because,2.4483769749981247e-05,war_peace.txt
hate,1.8654300761890475e-05,war_peace.txt
die,8.860792861897975e-05,war_peace.txt
uttered,5.013343329758065e-05,war_peace.txt
whether,0.00023317875952363093,war_peace.txt
witty,1.3990725571417855e-05,war_peace.txt
stupid,5.946058367852589e-05,war_peace.txt
green,5.479700848805327e-05,war_peace.txt
color,1.748840696427232e-05,war_peace.txt
silk,2.215198215474494e-05,war_peace.txt
stockings,1.515661936903601e-05,war_peace.txt
Bonaparte,9.793507899992499e-05,war_peace.txt
enjoyed,1.9820194559508627e-05,war_peace.txt
pres,2.798145114283571e-05,war_peace.txt
happened,0.00018187943242843212,war_peace.txt
fall,8.860792861897975e-05,war_peace.txt
subject,9.676918520230684e-05,war_peace.txt
thus,2.215198215474494e-05,war_peace.txt
mercy,3.61427077261628e-05,war_peace.txt
latter,8.277845963088899e-05,war_peace.txt
magnanimity,1.3990725571417855e-05,war_peace.txt
recognized,5.829468988090773e-05,war_peace.txt
ladies,0.0001002668665951613,war_peace.txt
agitated,4.780164570234434e-05,war_peace.txt
prevented,1.3990725571417855e-05,war_peace.txt
appreciated,1.28248317737997e-05,war_peace.txt
praise,1.28248317737997e-05,war_peace.txt
prepared,8.511024722612528e-05,war_peace.txt
continue,2.215198215474494e-05,war_peace.txt
noticed,0.0002051973083807952,war_peace.txt
loudly,3.9640389119017254e-05,war_peace.txt
hurried,3.9640389119017254e-05,war_peace.txt
managed,3.9640389119017254e-05,war_peace.txt
balance,1.28248317737997e-05,war_peace.txt
simple,7.69489906427982e-05,war_peace.txt
pet,1.6322513166654167e-05,war_peace.txt
theory,4.1972176714253566e-05,war_peace.txt
Both,2.798145114283571e-05,war_peace.txt
listening,8.394435342850713e-05,war_peace.txt
eagerly,3.497681392854464e-05,war_peace.txt
naturally,2.0986088357126783e-05,war_peace.txt
rights,1.6322513166654167e-05,war_peace.txt
saying,0.0002553307416783759,war_peace.txt
nation,4.313807051187172e-05,war_peace.txt
alliance,1.6322513166654167e-05,war_peace.txt
object,5.246522089281696e-05,war_peace.txt
beginning,7.811488444041636e-05,war_peace.txt
severely,2.0986088357126783e-05,war_peace.txt
Italian,3.1479132535690174e-05,war_peace.txt
instantly,1.8654300761890475e-05,war_peace.txt
changed,0.00011425759216657916,war_peace.txt
conversing,1.1658937976181545e-05,war_peace.txt
women,0.00016089334407130533,war_peace.txt
feminine,1.3990725571417855e-05,war_peace.txt
letting,4.080628291663541e-05,war_peace.txt
observation,2.0986088357126783e-05,war_peace.txt
larger,1.8654300761890475e-05,war_peace.txt
handsome,0.0001154234859641973,war_peace.txt
height,2.56496635475994e-05,war_peace.txt
firm,5.829468988090773e-05,war_peace.txt
Everything,5.246522089281696e-05,war_peace.txt
weary,3.84744953213991e-05,war_peace.txt
step,9.560329140468868e-05,war_peace.txt
offered,5.363111469043511e-05,war_peace.txt
striking,2.6815557345217555e-05,war_peace.txt
contrast,1.515661936903601e-05,war_peace.txt
lively,1.6322513166654167e-05,war_peace.txt
grimace,1.28248317737997e-05,war_peace.txt
distorted,1.748840696427232e-05,war_peace.txt
screwing,1.1658937976181545e-05,war_peace.txt
General,8.627614102374344e-05,war_peace.txt
Frenchman,0.0001025986541903976,war_peace.txt
Are,5.712879608328958e-05,war_peace.txt
ashamed,6.529005266661667e-05,war_peace.txt
deprive,1.1658937976181545e-05,war_peace.txt
hus,2.798145114283571e-05,war_peace.txt
band,4.546985810710803e-05,war_peace.txt
manner,6.179237127376219e-05,war_peace.txt
telling,6.878773405947112e-05,war_peace.txt
screwed,1.6322513166654167e-05,war_peace.txt
glad,0.00014806851229750564,war_peace.txt
affectionate,1.6322513166654167e-05,war_peace.txt
Before,5.479700848805327e-05,war_peace.txt
expressing,2.798145114283571e-05,war_peace.txt
annoyance,1.1658937976181545e-05,war_peace.txt
touching,4.080628291663541e-05,war_peace.txt
beaming,1.9820194559508627e-05,war_peace.txt
kind,0.00016905460065463242,war_peace.txt
So,0.000211026777368886,war_peace.txt
supper,5.946058367852589e-05,war_peace.txt
impossible,0.0001795476448331958,war_peace.txt
laughing,9.676918520230684e-05,war_peace.txt
pressing,4.430396430948988e-05,war_peace.txt
need,0.00012941421153561517,war_peace.txt
mo,5.829468988090773e-05,war_peace.txt
pass,0.00010143276039277946,war_peace.txt
excuse,2.6815557345217555e-05,war_peace.txt
holding,0.000128248317737997,war_peace.txt
sleeve,2.215198215474494e-05,war_peace.txt
friendly,3.61427077261628e-05,war_peace.txt
prevent,2.9147344940453866e-05,war_peace.txt
rising,6.645594646423481e-05,war_peace.txt
unfortunate,1.6322513166654167e-05,war_peace.txt
enchanting,1.3990725571417855e-05,war_peace.txt
chairs,2.6815557345217555e-05,war_peace.txt
shone,3.84744953213991e-05,war_peace.txt
gazed,0.0001002668665951613,war_peace.txt
rapturous,2.4483769749981247e-05,war_peace.txt
Very,5.013343329758065e-05,war_peace.txt
seized,9.443739760707052e-05,war_peace.txt
month,3.84744953213991e-05,war_peace.txt
Nothing,4.313807051187172e-05,war_peace.txt
connection,4.430396430948988e-05,war_peace.txt
hurriedly,6.762184026185297e-05,war_peace.txt
overtook,1.515661936903601e-05,war_peace.txt
anteroom,3.61427077261628e-05,war_peace.txt
kindly,6.179237127376219e-05,war_peace.txt
tear,2.0986088357126783e-05,war_peace.txt
worn,5.12993270951988e-05,war_peace.txt
hurrying,2.0986088357126783e-05,war_peace.txt
remain,7.811488444041636e-05,war_peace.txt
may,0.0002879757680116842,war_peace.txt
listened,0.0001492344060951238,war_peace.txt
